Customer_ID,Month,Previous_Reading,Current_Reading,Consumption_m3,Amount_Billed_RWF,Amount_Paid_RWF,Outstanding_Balance_RWF,Payment_Status,Meter_Status
CUST-003293,2024-07,557.9,586.0,28.1,16955.0,9933.0,7022.0,Partial,Normal
CUST-003293,2024-08,586.0,609.9,23.9,14645.0,14645.0,0.0,Paid,Normal
CUST-003293,2024-09,609.9,634.0,24.1,14755.0,14755.0,0.0,Paid,Normal
CUST-003293,2024-10,634.0,659.9,25.9,15745.0,15745.0,0.0,Paid,Normal
CUST-003293,2024-11,659.9,684.4,24.5,14975.0,14975.0,0.0,Paid,Normal
CUST-003293,2024-12,684.4,715.7,31.3,18715.0,18715.0,0.0,Paid,Normal
CUST-003293,2025-01,715.7,740.7,25.0,15250.0,5935.0,9315.0,Partial,Normal
CUST-003293,2025-02,740.7,770.8,30.1,18055.0,18055.0,0.0,Paid,Normal
CUST-003293,2025-03,770.8,793.9,23.1,14205.0,0.0,14205.0,Unpaid,Normal
CUST-003293,2025-04,793.9,819.6,25.7,15635.0,15635.0,0.0,Paid,Normal
CUST-003293,2025-05,819.6,841.9,22.3,13765.0,13765.0,0.0,Paid,Normal
CUST-003293,2025-06,841.9,872.4,30.5,18275.0,18275.0,0.0,Paid,Normal
CUST-003293,2025-07,872.4,897.8,25.4,15470.0,15470.0,0.0,Paid,Normal
CUST-003293,2025-08,897.8,923.2,25.4,15470.0,15470.0,0.0,Paid,Estimated
CUST-003293,2025-09,923.2,948.1,24.9,15195.0,15195.0,0.0,Paid,Normal
CUST-003293,2025-10,948.1,968.4,20.3,12665.0,12665.0,0.0,Paid,Normal
CUST-003293,2025-11,968.4,996.1,27.7,16735.0,16735.0,0.0,Paid,Normal
CUST-003293,2025-12,996.1,1025.3,29.2,17560.0,17560.0,0.0,Paid,Faulty
CUST-003294,2024-01,2795.2,2836.6,41.4,24270.0,24270.0,0.0,Paid,Normal
CUST-003294,2024-02,2836.6,2870.0,33.4,19870.0,19870.0,0.0,Paid,Normal
CUST-003294,2024-03,2870.0,2903.3,33.3,19815.0,19815.0,0.0,Paid,Normal
CUST-003294,2024-04,2903.3,2931.1,27.8,16790.0,10175.0,6615.0,Partial,Normal
CUST-003294,2024-05,2931.1,2959.6,28.5,17175.0,17175.0,0.0,Paid,Normal
CUST-003294,2024-06,2959.6,2991.1,31.5,18825.0,15660.0,3165.0,Partial,Normal
CUST-003294,2024-07,2991.1,3029.5,38.4,22620.0,22620.0,0.0,Paid,Normal
CUST-003294,2024-08,3029.5,3062.5,33.0,19650.0,19650.0,0.0,Paid,Normal
CUST-003294,2024-09,3062.5,3092.1,29.6,17780.0,7749.0,10031.0,Partial,Normal
CUST-003294,2024-10,3092.1,3123.2,31.1,18605.0,18605.0,0.0,Paid,Normal
CUST-003294,2024-11,3123.2,3151.3,28.1,16955.0,0.0,16955.0,Unpaid,Normal
CUST-003294,2024-12,3151.3,3187.8,36.5,21575.0,13087.0,8488.0,Partial,Normal
CUST-003294,2025-01,3187.8,3222.0,34.2,20310.0,20310.0,0.0,Paid,Normal
CUST-003294,2025-02,3222.0,3258.7,36.7,21685.0,0.0,21685.0,Unpaid,Normal
CUST-003294,2025-03,3258.7,3294.4,35.7,21135.0,0.0,21135.0,Unpaid,Normal
CUST-003294,2025-04,3294.4,3328.5,34.1,20255.0,20255.0,0.0,Paid,Normal
CUST-003294,2025-05,3328.5,3363.4,34.9,20695.0,20695.0,0.0,Paid,Estimated
CUST-003294,2025-06,3363.4,3395.0,31.6,18880.0,18880.0,0.0,Paid,Normal
CUST-003294,2025-07,3395.0,3430.0,35.0,20750.0,20750.0,0.0,Paid,Faulty
CUST-003294,2025-08,3430.0,3465.0,35.0,20750.0,20750.0,0.0,Paid,Normal
CUST-003294,2025-09,3465.0,3500.0,35.0,20750.0,20750.0,0.0,Paid,Normal
CUST-003294,2025-10,3500.0,3533.3,33.3,19815.0,25795.0,0.0,Paid,Estimated
CUST-003294,2025-11,3533.3,3567.2,33.9,20145.0,20145.0,0.0,Paid,Normal
CUST-003294,2025-12,3567.2,3604.0,36.8,21740.0,21740.0,0.0,Paid,Normal
CUST-003296,2024-01,975.0,1003.3,28.3,17065.0,17065.0,0.0,Paid,Normal
CUST-003296,2024-02,1003.3,1034.6,31.3,18715.0,0.0,18715.0,Unpaid,Estimated
CUST-003296,2024-03,1034.6,1061.0,26.4,16020.0,16020.0,0.0,Paid,Normal
CUST-003296,2024-04,1061.0,1087.9,26.9,16295.0,16295.0,0.0,Paid,Normal
CUST-003296,2024-05,1087.9,1111.3,23.4,14370.0,11312.0,3058.0,Partial,Normal
CUST-003296,2024-06,1111.3,1136.4,25.1,15305.0,15305.0,0.0,Paid,Normal
CUST-003296,2024-07,1136.4,1165.0,28.6,17230.0,17230.0,0.0,Paid,Normal
CUST-003296,2024-08,1165.0,1196.0,31.0,18550.0,18550.0,0.0,Paid,Normal
CUST-003296,2024-09,1196.0,1222.9,26.9,16295.0,16295.0,0.0,Paid,Normal
CUST-003296,2024-10,1222.9,1256.2,33.3,19815.0,19815.0,0.0,Paid,Normal
CUST-003296,2024-11,1256.2,1284.4,28.2,17010.0,17010.0,0.0,Paid,Faulty
CUST-003296,2024-12,1284.4,1313.0,28.6,17230.0,11844.0,5386.0,Partial,Normal
CUST-003296,2025-01,1313.0,1334.4,21.4,13270.0,0.0,13270.0,Unpaid,Normal
CUST-003296,2025-02,1334.4,1361.1,26.7,16185.0,16185.0,0.0,Paid,Normal
CUST-003296,2025-03,1361.1,1383.8,22.7,13985.0,13985.0,0.0,Paid,Normal
CUST-003296,2025-04,1383.8,1414.2,30.4,18220.0,18220.0,0.0,Paid,Normal
CUST-003296,2025-05,1414.2,1436.5,22.3,13765.0,13765.0,0.0,Paid,Normal
CUST-003296,2025-06,1436.5,1436.5,0.0,1500.0,18880.0,0.0,Paid,Normal
CUST-003296,2025-07,1468.1,1493.8,25.7,15635.0,15635.0,0.0,Paid,Normal
CUST-003296,2025-08,1493.8,1527.9,34.1,20255.0,20255.0,0.0,Paid,Normal
CUST-003296,2025-09,1527.9,1557.0,29.1,17505.0,17505.0,0.0,Paid,Normal
CUST-003296,2025-10,1557.0,1585.8,28.8,17340.0,17340.0,0.0,Paid,Normal
CUST-003296,2025-11,1585.8,1611.6,25.8,15690.0,9614.0,6076.0,Partial,Normal
CUST-003296,2025-12,1611.6,1643.3,31.7,18935.0,18935.0,0.0,Paid,Normal
CUST-003297,2024-01,3298.1,3321.1,23.0,14150.0,11429.0,2721.0,Partial,Normal
CUST-003297,2024-02,3321.1,3346.3,25.2,15360.0,15360.0,0.0,Paid,Normal
CUST-003297,2024-03,3346.3,3367.3,21.0,13050.0,6231.0,6819.0,Partial,Normal
CUST-003297,2024-04,3367.3,3390.8,23.5,14425.0,6744.0,7681.0,Partial,Normal
CUST-003297,2024-05,3390.8,3412.1,21.3,13215.0,13215.0,0.0,Paid,Normal
CUST-003297,2024-06,3412.1,3435.1,23.0,14150.0,14150.0,0.0,Paid,Normal
CUST-003297,2024-07,3435.1,3457.6,22.5,13875.0,13875.0,0.0,Paid,Normal
CUST-003297,2024-08,3457.6,3482.7,25.1,15305.0,15305.0,0.0,Paid,Normal
CUST-003297,2024-09,3482.7,3502.4,19.7,12335.0,4028.0,8307.0,Partial,Normal
CUST-003297,2024-10,3502.4,3501.1070509005335,-1.0,12885.0,12885.0,0.0,Paid,Normal
CUST-003297,2024-11,3523.1,3542.0,18.9,11895.0,11895.0,0.0,Paid,Normal
CUST-003297,2024-12,3542.0,3565.7,23.7,14535.0,14535.0,0.0,Paid,Normal
CUST-003297,2025-01,3565.7,3587.5,21.8,13490.0,13490.0,0.0,Paid,Faulty
CUST-003297,2025-02,3587.5,3613.6,26.1,15855.0,15855.0,0.0,Paid,Normal
CUST-003297,2025-03,3613.6,3634.4,20.8,12940.0,0.0,12940.0,Unpaid,Normal
CUST-003297,2025-04,3634.4,3655.7,21.3,13215.0,13215.0,0.0,Paid,Normal
CUST-003297,2025-05,3655.7,3681.3,25.6,15580.0,15580.0,0.0,Paid,Normal
CUST-003297,2025-06,3681.3,3705.3,24.0,14700.0,14700.0,0.0,Paid,Normal
CUST-003297,2025-07,3705.3,3727.9,22.6,13930.0,7883.0,6047.0,Partial,Normal
CUST-003297,2025-08,3727.9,3745.9,18.0,11400.0,11400.0,0.0,Paid,Normal
CUST-003297,2025-09,3745.9,3765.4,19.5,12225.0,12225.0,0.0,Paid,Normal
CUST-003297,2025-10,3765.4,3782.3,16.9,10795.0,10795.0,0.0,Paid,Normal
CUST-003297,2025-11,3782.3,3782.3,0.0,1500.0,14150.0,0.0,Paid,Normal
CUST-003297,2025-12,3805.3,3833.5,28.2,17010.0,17010.0,0.0,Paid,Normal
CUST-003298,2024-01,4231.7,4253.1,21.4,13270.0,13270.0,0.0,Paid,Normal
CUST-003298,2024-02,4253.1,4272.0,18.9,11895.0,11895.0,0.0,Paid,Normal
CUST-003298,2024-03,4272.0,4290.6,18.6,11730.0,11730.0,0.0,Paid,Normal
CUST-003298,2024-04,4290.6,4312.6,22.0,13600.0,13600.0,0.0,Paid,Normal
CUST-003298,2024-05,4312.6,4333.8,21.2,13160.0,13160.0,0.0,Paid,Estimated
CUST-003298,2024-06,4333.8,4358.5,24.7,15085.0,12150.0,2935.0,Partial,Normal
CUST-003298,2024-07,4358.5,4379.9,21.4,13270.0,13270.0,0.0,Paid,Normal
CUST-003298,2024-08,4379.9,4405.1,25.2,15360.0,15360.0,0.0,Paid,Normal
CUST-003298,2024-09,4405.1,4425.1,20.0,12500.0,6816.0,5684.0,Partial,Normal
CUST-003298,2024-10,4425.1,4448.6,23.5,14425.0,14425.0,0.0,Paid,Normal
CUST-003298,2024-11,4448.6,4467.9,19.3,12115.0,12115.0,0.0,Paid,Normal
CUST-003298,2024-12,4467.9,4493.8,25.9,15745.0,15745.0,0.0,Paid,Normal
CUST-003298,2025-01,4493.8,4519.0,25.2,15360.0,15360.0,0.0,Paid,Normal
CUST-003298,2025-02,4519.0,4695.115950520919,176.11595052091863,98364.0,15910.0,0.0,Paid,Normal
CUST-003298,2025-03,4545.2,4566.8,21.6,13380.0,7143.0,6237.0,Partial,Normal
CUST-003298,2025-04,4566.8,4585.7,18.9,11895.0,11895.0,0.0,Paid,Normal
CUST-003298,2025-05,4585.7,4601.8,16.1,10355.0,10355.0,0.0,Paid,Normal
CUST-003298,2025-06,4601.8,4624.4,22.6,13930.0,13930.0,0.0,Paid,Normal
CUST-003298,2025-07,4624.4,4646.5,22.1,13655.0,0.0,13655.0,Unpaid,Normal
CUST-003298,2025-08,4646.5,4665.3,18.8,11840.0,11840.0,0.0,Paid,Normal
CUST-003298,2025-09,4665.3,4683.2,17.9,11345.0,11345.0,0.0,Paid,Normal
CUST-003298,2025-10,4683.2,4701.6,18.4,11620.0,11620.0,0.0,Paid,Normal
CUST-003298,2025-11,4701.6,4720.1,18.5,11675.0,11675.0,0.0,Paid,Normal
CUST-003298,2025-12,4720.1,4748.1,28.0,16900.0,16900.0,0.0,Paid,Normal
CUST-003299,2024-01,284.4,296.4,12.0,8100.0,4972.0,3128.0,Partial,Normal
CUST-003299,2024-02,296.4,307.0,10.6,7330.0,7330.0,0.0,Paid,Normal
CUST-003299,2024-03,307.0,319.7,12.7,8485.0,8485.0,0.0,Paid,Normal
CUST-003299,2024-04,319.7,329.3,9.6,6780.0,6780.0,0.0,Paid,Normal
CUST-003299,2024-05,329.3,340.0,10.7,7385.0,7385.0,0.0,Paid,Normal
CUST-003299,2024-06,340.0,353.3,13.3,8815.0,8815.0,0.0,Paid,Normal
CUST-003299,2024-07,353.3,363.6,10.3,7165.0,7165.0,0.0,Paid,Normal
CUST-003299,2024-08,363.6,377.1,13.5,8925.0,8925.0,0.0,Paid,Normal
CUST-003299,2024-09,377.1,387.5,10.4,7220.0,7220.0,0.0,Paid,Normal
CUST-003299,2024-10,387.5,399.6,12.1,8155.0,8155.0,0.0,Paid,Normal
CUST-003299,2024-11,399.6,409.0,9.4,6670.0,6670.0,0.0,Paid,Normal
CUST-003299,2024-12,409.0,422.8,13.8,9090.0,9090.0,0.0,Paid,Normal
CUST-003299,2025-01,422.8,434.4,11.6,7880.0,7880.0,0.0,Paid,Normal
CUST-003299,2025-02,434.4,446.2,11.8,7990.0,7990.0,0.0,Paid,Normal
CUST-003299,2025-03,446.2,457.3,11.1,7605.0,0.0,7605.0,Unpaid,Normal
CUST-003299,2025-04,457.3,469.6,12.3,8265.0,8265.0,0.0,Paid,Normal
CUST-003299,2025-05,469.6,478.5,8.9,6395.0,6395.0,0.0,Paid,Normal
CUST-003299,2025-06,478.5,491.8,13.3,8815.0,6687.0,2128.0,Partial,Normal
CUST-003299,2025-07,491.8,506.9,15.1,9805.0,9805.0,0.0,Paid,Normal
CUST-003299,2025-08,506.9,522.0,15.1,9805.0,9805.0,0.0,Paid,Normal
CUST-003299,2025-09,522.0,533.9,11.9,8045.0,8045.0,0.0,Paid,Normal
CUST-003299,2025-10,533.9,542.8,8.9,6395.0,6395.0,0.0,Paid,Normal
CUST-003299,2025-11,542.8,554.9,12.1,8155.0,8155.0,0.0,Paid,Normal
CUST-003299,2025-12,554.9,567.7,12.8,8540.0,5656.0,2884.0,Partial,Normal
CUST-003300,2024-01,169.5,188.5,19.0,11950.0,11950.0,0.0,Paid,Normal
CUST-003300,2024-02,188.5,211.2,22.7,13985.0,13985.0,0.0,Paid,Normal
CUST-003300,2024-03,211.2,231.4,20.2,12610.0,12610.0,0.0,Paid,Normal
CUST-003300,2024-04,231.4,251.1,19.7,12335.0,12335.0,0.0,Paid,Normal
CUST-003300,2024-05,251.1,270.0,18.9,11895.0,11895.0,0.0,Paid,Normal
CUST-003300,2024-06,270.0,292.4,22.4,13820.0,13820.0,0.0,Paid,Normal
CUST-003300,2024-07,292.4,314.7,22.3,13765.0,5770.0,7995.0,Partial,Normal
CUST-003300,2024-08,314.7,333.4,18.7,11785.0,11785.0,0.0,Paid,Normal
CUST-003300,2024-09,333.4,350.9,17.5,11125.0,9193.0,1932.0,Partial,Normal
CUST-003300,2024-10,350.9,368.4,17.5,11125.0,11125.0,0.0,Paid,Normal
CUST-003300,2024-11,368.4,388.4,20.0,12500.0,4432.0,8068.0,Partial,Normal
CUST-003300,2024-12,388.4,408.7,20.3,12665.0,12665.0,0.0,Paid,Normal
CUST-003300,2025-01,408.7,430.2,21.5,13325.0,0.0,13325.0,Unpaid,Normal
CUST-003300,2025-02,430.2,453.9,23.7,14535.0,14535.0,0.0,Paid,Normal
CUST-003300,2025-03,453.9,471.3,17.4,11070.0,11070.0,0.0,Paid,Normal
CUST-003300,2025-04,471.3,490.6,19.3,12115.0,12115.0,0.0,Paid,Normal
CUST-003300,2025-05,490.6,512.3,21.7,13435.0,5453.0,7982.0,Partial,Normal
CUST-003300,2025-06,512.3,532.8,20.5,12775.0,12775.0,0.0,Paid,Normal
CUST-003300,2025-07,532.8,551.7,18.9,11895.0,11895.0,0.0,Paid,Normal
CUST-003300,2025-08,551.7,574.9,23.2,14260.0,6322.0,7938.0,Partial,Normal
CUST-003300,2025-09,574.9,591.1,16.2,10410.0,10410.0,0.0,Paid,Normal
CUST-003300,2025-10,591.1,610.6,19.5,12225.0,12225.0,0.0,Paid,Normal
CUST-003300,2025-11,610.6,629.7,19.1,12005.0,12005.0,0.0,Paid,Normal
CUST-003300,2025-12,629.7,650.0,20.3,12665.0,12665.0,0.0,Paid,Normal
CUST-003301,2024-01,859.2,890.7,31.5,18825.0,18825.0,0.0,Paid,Normal
CUST-003301,2024-02,890.7,925.4,34.7,20585.0,20585.0,0.0,Paid,Normal
CUST-003301,2024-03,925.4,946.6,21.2,13160.0,13160.0,0.0,Paid,Normal
CUST-003301,2024-04,946.6,974.3,27.7,16735.0,16735.0,0.0,Paid,Normal
CUST-003301,2024-05,974.3,993.9,19.6,12280.0,12280.0,0.0,Paid,Normal
CUST-003301,2024-06,993.9,1027.0,33.1,19705.0,19705.0,0.0,Paid,Normal
CUST-003301,2024-07,1027.0,1056.8,29.8,17890.0,10869.0,7021.0,Partial,Normal
CUST-003301,2024-08,1056.8,1088.7,31.9,19045.0,0.0,19045.0,Unpaid,Normal
CUST-003301,2024-09,1088.7,1113.7,25.0,15250.0,15250.0,0.0,Paid,Normal
CUST-003301,2024-10,1113.7,1140.3,26.6,16130.0,16130.0,0.0,Paid,Normal
CUST-003301,2024-11,1140.3,1165.4,25.1,15305.0,15305.0,0.0,Paid,Normal
CUST-003301,2024-12,1165.4,1195.7,30.3,18165.0,18165.0,0.0,Paid,Normal
CUST-003301,2025-01,1195.7,1227.4,31.7,18935.0,18935.0,0.0,Paid,Normal
CUST-003301,2025-02,1227.4,1257.5,30.1,18055.0,11794.0,6261.0,Partial,Normal
CUST-003301,2025-03,1257.5,1285.9,28.4,17120.0,17120.0,0.0,Paid,Normal
CUST-003301,2025-04,1285.9,1308.0,22.1,13655.0,6318.0,7337.0,Partial,Normal
CUST-003301,2025-05,1308.0,1333.1,25.1,15305.0,10896.0,4409.0,Partial,Normal
CUST-003301,2025-06,1333.1,1366.7,33.6,19980.0,0.0,19980.0,Unpaid,Normal
CUST-003301,2025-07,1366.7,1401.8,35.1,20805.0,20805.0,0.0,Paid,Normal
CUST-003301,2025-08,1401.8,1434.5,32.7,19485.0,14565.0,4920.0,Partial,Normal
CUST-003301,2025-09,1434.5,1458.1,23.6,14480.0,6486.0,7994.0,Partial,Normal
CUST-003301,2025-10,1458.1,1489.1,31.0,18550.0,18550.0,0.0,Paid,Normal
CUST-003301,2025-11,1489.1,1512.0,22.9,14095.0,14095.0,0.0,Paid,Estimated
CUST-003301,2025-12,1512.0,1536.3,24.3,14865.0,14865.0,0.0,Paid,Normal
CUST-003302,2024-01,3441.7,3470.1,28.4,17120.0,17120.0,0.0,Paid,Normal
CUST-003302,2024-02,3470.1,3511.5,41.4,24270.0,24270.0,0.0,Paid,Normal
CUST-003302,2024-03,3511.5,3541.7,30.2,18110.0,18110.0,0.0,Paid,Normal
CUST-003302,2024-04,3541.7,3568.8,27.1,16405.0,16405.0,0.0,Paid,Normal
CUST-003302,2024-05,3568.8,3595.7,26.9,16295.0,6868.0,9427.0,Partial,Normal
CUST-003302,2024-06,3595.7,3968.7455222549947,373.04552225499503,206675.0,15131.0,5344.0,Partial,Normal
CUST-003302,2024-07,3630.2,3660.4,30.2,18110.0,18110.0,0.0,Paid,Normal
CUST-003302,2024-08,3660.4,3685.8,25.4,15470.0,15470.0,0.0,Paid,Normal
CUST-003302,2024-09,3685.8,3685.8,0.0,1500.0,0.0,14755.0,Unpaid,Normal
CUST-003302,2024-10,3709.9,3731.1,21.2,13160.0,13160.0,0.0,Paid,Normal
CUST-003302,2024-11,3731.1,3758.3,27.2,16460.0,16460.0,0.0,Paid,Normal
CUST-003302,2024-12,3758.3,3792.6,34.3,20365.0,20365.0,0.0,Paid,Normal
CUST-003302,2025-01,3792.6,3824.5,31.9,19045.0,0.0,19045.0,Unpaid,Normal
CUST-003302,2025-02,3824.5,4090.118637225518,265.618637225518,147590.0,19100.0,0.0,Paid,Normal
CUST-003302,2025-03,3856.5,3884.7,28.2,17010.0,17010.0,0.0,Paid,Normal
CUST-003302,2025-04,3884.7,3914.6,29.9,17945.0,17945.0,0.0,Paid,Normal
CUST-003302,2025-05,3914.6,3946.5,31.9,19045.0,19045.0,0.0,Paid,Normal
CUST-003302,2025-06,3946.5,3981.3,34.8,20640.0,8415.0,12225.0,Partial,Normal
CUST-003302,2025-07,3981.3,4011.0,29.7,17835.0,0.0,17835.0,Unpaid,Normal
CUST-003302,2025-08,4011.0,4042.3,31.3,18715.0,18715.0,0.0,Paid,Normal
CUST-003302,2025-09,4042.3,4067.5,25.2,15360.0,15360.0,0.0,Paid,Normal
CUST-003302,2025-10,4067.5,4097.4,29.9,17945.0,0.0,17945.0,Unpaid,Normal
CUST-003302,2025-11,4097.4,4120.4,23.0,14150.0,14150.0,0.0,Paid,Normal
CUST-003302,2025-12,4120.4,4147.3,26.9,16295.0,16295.0,0.0,Paid,Normal
CUST-003303,2024-01,1103.2,1119.5,16.3,10465.0,10465.0,0.0,Paid,Normal
CUST-003303,2024-02,1119.5,1133.7,14.2,9310.0,9310.0,0.0,Paid,Normal
CUST-003303,2024-03,1133.7,1133.7,0.0,1500.0,9420.0,0.0,Paid,Normal
CUST-003303,2024-04,1148.1,1161.5,13.4,8870.0,8870.0,0.0,Paid,Normal
CUST-003303,2024-05,1161.5,1171.9,10.4,7220.0,7220.0,0.0,Paid,Normal
CUST-003303,2024-06,1171.9,1189.9,18.0,11400.0,11400.0,0.0,Paid,Normal
CUST-003303,2024-07,1189.9,1204.6,14.7,9585.0,9585.0,0.0,Paid,Faulty
CUST-003303,2024-08,1204.6,1216.0,11.4,7770.0,7770.0,0.0,Paid,Normal
CUST-003303,2024-09,1216.0,1228.6,12.6,8430.0,3910.0,4520.0,Partial,Normal
CUST-003303,2024-10,1228.6,1239.2,10.6,7330.0,0.0,7330.0,Unpaid,Normal
CUST-003303,2024-11,1239.2,1254.0,14.8,9640.0,0.0,9640.0,Unpaid,Normal
CUST-003303,2024-12,1254.0,1269.0,15.0,9750.0,9750.0,0.0,Paid,Normal
CUST-003303,2025-01,1269.0,1284.0,15.0,9750.0,9750.0,0.0,Paid,Normal
CUST-003303,2025-02,1284.0,1297.3,13.3,8815.0,3860.0,4955.0,Partial,Normal
CUST-003303,2025-03,1297.3,1311.3,14.0,9200.0,9200.0,0.0,Paid,Normal
CUST-003303,2025-04,1311.3,1323.4,12.1,8155.0,8155.0,0.0,Paid,Normal
CUST-003303,2025-05,1323.4,1335.3,11.9,8045.0,3765.0,4280.0,Partial,Normal
CUST-003303,2025-06,1335.3,1348.6,13.3,8815.0,8815.0,0.0,Paid,Normal
CUST-003303,2025-07,1348.6,1362.9,14.3,9365.0,9365.0,0.0,Paid,Normal
CUST-003303,2025-08,1362.9,1376.5,13.6,8980.0,8980.0,0.0,Paid,Normal
CUST-003303,2025-09,1376.5,1388.8,12.3,8265.0,0.0,8265.0,Unpaid,Normal
CUST-003303,2025-10,1388.8,1402.8,14.0,9200.0,5851.0,3349.0,Partial,Normal
CUST-003303,2025-11,1402.8,1414.8,12.0,8100.0,8100.0,0.0,Paid,Estimated
CUST-003303,2025-12,1414.8,1533.6046929006347,118.80469290063485,66843.0,0.0,8320.0,Unpaid,Normal
CUST-003304,2024-01,311.4,339.7,28.3,17065.0,17065.0,0.0,Paid,Normal
CUST-003304,2024-02,339.7,368.2,28.5,17175.0,10872.0,6303.0,Partial,Normal
CUST-003304,2024-03,368.2,389.5,21.3,13215.0,10400.0,2815.0,Partial,Normal
CUST-003304,2024-04,389.5,415.0,25.5,15525.0,15525.0,0.0,Paid,Normal
CUST-003304,2024-05,415.0,437.9,22.9,14095.0,14095.0,0.0,Paid,Normal
CUST-003304,2024-06,437.9,462.8,24.9,15195.0,15195.0,0.0,Paid,Normal
CUST-003304,2024-07,462.8,492.5,29.7,17835.0,17835.0,0.0,Paid,Normal
CUST-003304,2024-08,492.5,519.0,26.5,16075.0,8430.0,7645.0,Partial,Normal
CUST-003304,2024-09,519.0,543.4,24.4,14920.0,14920.0,0.0,Paid,Normal
CUST-003304,2024-10,543.4,570.4,27.0,16350.0,16350.0,0.0,Paid,Normal
CUST-003304,2024-11,570.4,595.5,25.1,15305.0,15305.0,0.0,Paid,Normal
CUST-003304,2024-12,595.5,627.0,31.5,18825.0,18825.0,0.0,Paid,Normal
CUST-003304,2025-01,627.0,655.5,28.5,17175.0,17175.0,0.0,Paid,Normal
CUST-003304,2025-02,655.5,681.9,26.4,16020.0,16020.0,0.0,Paid,Normal
CUST-003304,2025-03,681.9,711.8,29.9,17945.0,17945.0,0.0,Paid,Normal
CUST-003304,2025-04,711.8,740.3,28.5,17175.0,17175.0,0.0,Paid,Normal
CUST-003304,2025-05,740.3,757.7,17.4,11070.0,5702.0,5368.0,Partial,Normal
CUST-003304,2025-06,757.7,787.2,29.5,17725.0,17725.0,0.0,Paid,Normal
CUST-003304,2025-07,787.2,813.6,26.4,16020.0,16020.0,0.0,Paid,Normal
CUST-003304,2025-08,813.6,838.9,25.3,15415.0,10284.0,5131.0,Partial,Normal
CUST-003304,2025-09,838.9,862.2,23.3,14315.0,14315.0,0.0,Paid,Faulty
CUST-003304,2025-10,862.2,885.8,23.6,14480.0,11654.0,2826.0,Partial,Normal
CUST-003304,2025-11,885.8,911.9,26.1,15855.0,15855.0,0.0,Paid,Normal
CUST-003304,2025-12,911.9,935.3,23.4,14370.0,14370.0,0.0,Paid,Normal
CUST-003305,2024-01,994.2,1012.5,18.3,11565.0,11565.0,0.0,Paid,Normal
CUST-003305,2024-02,1012.5,1032.4,19.9,12445.0,6637.0,5808.0,Partial,Normal
CUST-003305,2024-03,1032.4,1048.5,16.1,10355.0,10355.0,0.0,Paid,Normal
CUST-003305,2024-04,1048.5,1062.7,14.2,9310.0,9310.0,0.0,Paid,Normal
CUST-003305,2024-05,1062.7,1078.9,16.2,10410.0,10410.0,0.0,Paid,Normal
CUST-003305,2024-06,1078.9,1095.8,16.9,10795.0,10795.0,0.0,Paid,Normal
CUST-003305,2024-07,1095.8,1115.0,19.2,12060.0,9595.0,2465.0,Partial,Normal
CUST-003305,2024-08,1115.0,1135.4,20.4,12720.0,6082.0,6638.0,Partial,Normal
CUST-003305,2024-09,1135.4,1150.7,15.3,9915.0,3377.0,6538.0,Partial,Normal
CUST-003305,2024-10,1150.7,1165.3,14.6,9530.0,0.0,9530.0,Unpaid,Normal
CUST-003305,2024-11,1165.3,1178.9,13.6,8980.0,8980.0,0.0,Paid,Normal
CUST-003305,2024-12,1178.9,1194.3,15.4,9970.0,4343.0,5627.0,Partial,Normal
CUST-003305,2025-01,1194.3,1212.7,18.4,11620.0,11620.0,0.0,Paid,Normal
CUST-003305,2025-02,1212.7,1231.1,18.4,11620.0,6944.0,4676.0,Partial,Normal
CUST-003305,2025-03,1231.1,1249.3,18.2,11510.0,11510.0,0.0,Paid,Normal
CUST-003305,2025-04,1249.3,1266.3,17.0,10850.0,0.0,10850.0,Unpaid,Normal
CUST-003305,2025-05,1266.3,1282.4,16.1,10355.0,10355.0,0.0,Paid,Faulty
CUST-003305,2025-06,1282.4,1296.0,13.6,8980.0,8980.0,0.0,Paid,Normal
CUST-003305,2025-07,1296.0,1312.0,16.0,10300.0,10300.0,0.0,Paid,Normal
CUST-003305,2025-08,1312.0,1333.7,21.7,13435.0,13435.0,0.0,Paid,Normal
CUST-003305,2025-09,1333.7,1351.2,17.5,11125.0,11125.0,0.0,Paid,Normal
CUST-003305,2025-10,1351.2,1368.8,17.6,11180.0,11180.0,0.0,Paid,Normal
CUST-003305,2025-11,1368.8,1388.0,19.2,12060.0,12060.0,0.0,Paid,Estimated
CUST-003305,2025-12,1388.0,1410.5,22.5,13875.0,13875.0,0.0,Paid,Estimated
CUST-003306,2024-01,196.8,217.9,21.1,13105.0,13105.0,0.0,Paid,Normal
CUST-003306,2024-02,217.9,236.4,18.5,11675.0,0.0,11675.0,Unpaid,Normal
CUST-003306,2024-03,236.4,254.2,17.8,11290.0,11290.0,0.0,Paid,Normal
CUST-003306,2024-04,254.2,274.2,20.0,12500.0,10286.0,2214.0,Partial,Normal
CUST-003306,2024-05,274.2,291.6,17.4,11070.0,0.0,11070.0,Unpaid,Normal
CUST-003306,2024-06,291.6,309.6,18.0,11400.0,11400.0,0.0,Paid,Normal
CUST-003306,2024-07,309.6,328.4,18.8,11840.0,11840.0,0.0,Paid,Normal
CUST-003306,2024-08,328.4,349.9,21.5,13325.0,0.0,13325.0,Unpaid,Normal
CUST-003306,2024-09,349.9,365.0,15.1,9805.0,9805.0,0.0,Paid,Normal
