Customer_ID,District,Sector,Cell,Customer_Type,Status,Connection_Date,Latitude,Longitude
CUST-002466,Kicukiro,Kigarama,Rwampara,Residential,Active,2024-07-01,-2.00641,30.080195
CUST-002467,Gasabo,Jabana,Kidashya,Residential,Active,2024-04-25,-1.890171,30.084347
CUST-002468,Nyarugenge,Nyakabanda,Nyakabanda II,Non-Residential,Active,2024-02-25,-1.97068,30.041576
CUST-002469,Nyarugenge,Gitega,Akabahizi,Residential,Active,2025-06-03,-1.932613,30.064246
CUST-002470,Nyarugenge,Gitega,Gacyamo,Residential,Suspended,2023-10-08,-1.936868,30.084623
CUST-002471,Gasabo,Kacyiru,Kibaza,Residential,Disconnected,2023-04-30,-1.892728,30.141802
CUST-002472,Nyarugenge,Nyakabanda,Nyakabanda I,Residential,Disconnected,2025-03-25,-1.930879,30.107047
CUST-002473,Kicukiro,Gikondo,Kanserege,Residential,Active,2025-02-03,-1.978172,30.145278
CUST-002474,Gasabo,Nduba,Sha,Residential,Active,2020-10-14,-1.914091,30.130559
CUST-002475,Kicukiro,Masaka,Mbabe,Public Taps,Suspended,2020-05-22,-1.962795,30.101588
CUST-002476,Gasabo,Kacyiru,Kibaza,Residential,Disconnected,2023-12-25,-1.898956,30.108982
CUST-002477,Nyarugenge,Rwezamenyo,Rwezamenyo I,Residential,Active,2021-03-30,-1.955134,30.041795
CUST-002478,Gasabo,Nduba,Gasanze,Residential,Active,2022-04-14,-1.893789,30.144336
CUST-002479,Kicukiro,Kagarama,Rukatsa,Residential,Active,2020-05-19,-2.02972,30.156676
CUST-002480,Nyarugenge,Rwezamenyo,Kabuguru I,Residential,Active,2024-11-16,-1.96735,30.070841
CUST-002481,Gasabo,Kinyinya,Kagugu,Residential,Active,2025-05-30,-1.85162,30.126862
CUST-002482,Kicukiro,Gatenga,Gatenga,Residential,Active,2024-01-18,-1.952907,30.088413
CUST-002483,Kicukiro,Masaka,Ayabaraya,Residential,Disconnected,2020-11-19,-2.006167,30.128982
CUST-002484,Kicukiro,Gahanga,Nunga,Residential,Disconnected,2021-10-11,-2.005657,30.062968
CUST-002485,Gasabo,Rusororo,Kabuga I,Residential,Active,2024-09-04,-1.866479,30.148961
CUST-002486,Gasabo,Bumbogo,Musave,Residential,Active,2023-12-08,-1.847238,30.147829
CUST-002487,Gasabo,Rusororo,Kabuga I,Residential,Active,2023-01-17,-1.846621,30.107097
CUST-002488,Nyarugenge,Nyakabanda,Munanira I,Residential,Active,2022-07-22,-1.970102,30.112018
CUST-002489,Gasabo,Rusororo,Kabuga I,Residential,Active,2021-07-31,-1.858461,30.189291
CUST-002490,Gasabo,Rutunga,Gasabo,Residential,Active,2020-05-26,-1.834889,30.165682
CUST-002491,Gasabo,Ndera,Mukuyu,Residential,Active,2021-11-19,-1.87344,30.133474
CUST-002492,Kicukiro,Niboye,Niboye,Residential,Transferred,2020-11-10,-1.972397,30.079441
CUST-002493,Gasabo,Kacyiru,Kibaza,Residential,Active,2023-04-11,-1.868098,30.157285
CUST-002494,Gasabo,Bumbogo,Nkuzuzu,Residential,Active,2022-04-22,-1.872754,30.13414
CUST-002495,Nyarugenge,Mageragere,Mataba,Residential,Active,2025-11-19,-1.968383,30.059385
CUST-002496,Kicukiro,Kicukiro,Kicukiro,Residential,Disconnected,2025-03-22,-2.000922,30.154502
CUST-002497,Gasabo,Rusororo,Kabuga II,Residential,Active,2024-03-06,-1.865743,30.125434
CUST-002498,Gasabo,Kimironko,Nyagatovu,Industries,Active,2021-02-09,-1.884857,30.126905
CUST-002499,Gasabo,Bumbogo,Mvuzo,Residential,Disconnected,2021-05-05,-1.883126,30.134462
CUST-002500,Kicukiro,Kanombe,Busanza,Residential,Suspended,2024-03-12,-1.988188,30.104752
CUST-002501,Gasabo,Ndera,Kibenga,Residential,Active,2021-10-07,-1.842104,30.110578
CUST-002502,Nyarugenge,Gitega,Kora,Residential,Active,2023-08-27,-1.996238,30.085215
CUST-002503,Nyarugenge,Kimisagara,Kimisagara,Residential,Active,2021-07-23,-1.972966,30.037644
CUST-002504,Nyarugenge,Gitega,Akabahizi,Residential,Active,2024-10-20,-1.950495,30.047151
CUST-002505,Gasabo,Nduba,Butare,Residential,Active,2021-11-30,-1.873168,30.0543
CUST-002506,Nyarugenge,Kigali,Ruriba,Residential,Active,2023-06-30,-1.932711,30.024011
CUST-002507,Nyarugenge,Mageragere,Ntungamo,Residential,Active,2020-07-19,-1.987499,30.070574
CUST-002508,Nyarugenge,Muhima,Amahoro,Residential,Active,2024-05-02,-2.017556,30.054976
CUST-002509,Gasabo,Jali,Muko,Residential,Active,2025-07-07,-1.904127,30.074088
CUST-002510,Gasabo,Jabana,Kidashya,Residential,Active,2020-01-02,-1.837338,30.12713
CUST-002511,Gasabo,Gikomero,Murambi,Residential,Active,2023-06-17,-1.881212,30.117791
CUST-002512,Kicukiro,Kigarama,Kigarama,Residential,Active,2023-05-11,-1.951477,30.117626
CUST-002513,Kicukiro,Masaka,Gitaraga,Residential,Active,2024-06-25,-1.976743,30.141754
CUST-002514,Nyarugenge,Kigali,Kigali,Residential,Active,2022-01-09,-1.967918,30.03879
CUST-002515,Gasabo,Bumbogo,Nyabikenke,Residential,Active,2021-07-31,-1.8409,30.185583
CUST-002516,Kicukiro,Nyarugunga,Rwimbogo,Residential,Active,2024-08-26,-1.972903,30.085988
CUST-002517,Nyarugenge,Mageragere,Kankuba,Residential,Active,2024-05-31,-2.008026,30.062294
CUST-002518,Kicukiro,Gahanga,Karembure,Residential,Active,2023-10-20,-1.963675,30.099474
CUST-002519,Gasabo,Kinyinya,Gacuriro,Public Taps,Active,2025-08-02,-1.851128,30.140412
CUST-002520,Kicukiro,Masaka,Cyimo,Residential,Active,2022-09-01,-1.951072,30.112379
CUST-002521,Gasabo,Nduba,Butare,Public Taps,Active,2023-12-23,-1.906654,30.093668
CUST-002522,Gasabo,Kimihurura,Kamukina,Residential,Active,2022-06-10,-1.852336,30.12805
CUST-002523,Nyarugenge,Mageragere,Mataba,Residential,Active,2022-11-14,-1.956223,30.10422
CUST-002524,Nyarugenge,Kanyinya,Taba,Residential,Active,2024-12-16,-1.973754,30.085141
CUST-002525,Gasabo,Bumbogo,Nkuzuzu,Residential,Active,2022-05-21,-1.892975,30.139893
CUST-002526,Gasabo,Gatsata,Nyamabuye,Residential,Active,2024-11-19,-1.879866,30.169774
CUST-002527,Gasabo,Rusororo,Bisenga,Residential,Active,2023-02-24,-1.812167,30.166227
CUST-002528,Kicukiro,Kanombe,Rubirizi,Residential,Active,2025-03-26,-2.008254,30.064243
CUST-002529,Nyarugenge,Rwezamenyo,Rwezamenyo I,Residential,Active,2022-05-20,-1.972889,30.050574
CUST-002530,Nyarugenge,Kimisagara,Kamuhoza,Residential,Active,2024-06-08,-1.965328,30.077341
CUST-002531,Gasabo,Rusororo,Mbandazi,Residential,Suspended,2020-06-20,-1.908566,30.122707
CUST-002532,Gasabo,Nduba,Gasanze,Residential,Disconnected,2022-06-16,-1.82949,30.076536
CUST-002533,Kicukiro,Kanombe,Busanza,Public Taps,Active,2021-02-10,-1.962588,30.077904
CUST-002534,Kicukiro,Niboye,Nyakabanda,Residential,Active,2021-02-07,-1.993951,30.070337
CUST-002535,Gasabo,Gatsata,Karuruma,Residential,Active,2021-10-15,-1.911495,30.108203
CUST-002536,Gasabo,Jali,Agateko,Residential,Active,2024-03-21,-1.882645,30.160518
CUST-002537,Kicukiro,Kigarama,Rwampara,Residential,Active,2024-07-27,-1.970229,30.102884
CUST-002538,Nyarugenge,Gitega,Gacyamo,Residential,Active,2021-07-15,-1.959591,30.059596
CUST-002539,Kicukiro,Kicukiro,Ngoma,Residential,Active,2020-12-29,-1.961842,30.11506
CUST-002540,Kicukiro,Kicukiro,Gasharu,Residential,Active,2025-04-13,-1.954774,30.163603
CUST-002541,Gasabo,Rutunga,Kibenga,Residential,Active,2022-06-10,-1.853013,30.083818
CUST-002542,Gasabo,Nduba,Gasura,Residential,Disconnected,2020-05-16,-1.889228,30.164545
CUST-002543,Nyarugenge,Kanyinya,Nyamweru,Residential,Suspended,2025-04-05,-1.965851,30.068995
CUST-002544,Nyarugenge,Kanyinya,Taba,Residential,Active,2022-09-09,-1.946154,30.031439
CUST-002545,Kicukiro,Kanombe,Rubirizi,Residential,Active,2024-04-21,-1.970218,30.115463
CUST-002546,Nyarugenge,Mageragere,Runzenze,Residential,Active,2020-03-30,-1.926612,30.032648
CUST-002547,Nyarugenge,Nyamirambo,Cyivugiza,Residential,Active,2020-05-28,-1.943501,30.049679
CUST-002548,Gasabo,Gisozi,Ruhango,Residential,Disconnected,2022-07-11,-1.910132,30.076553
CUST-002549,Gasabo,Gatsata,Nyamugari,Residential,Active,2022-11-04,-1.893743,30.14893
CUST-002550,Kicukiro,Kagarama,Kanserege,Non-Residential,Active,2021-09-05,-2.011015,30.106035
CUST-002551,Kicukiro,Gahanga,Gahanga,Residential,Active,2021-07-03,-1.976689,30.080567
CUST-002552,Nyarugenge,Mageragere,Kankuba,Residential,Active,2025-04-26,-1.951149,30.049505
CUST-002553,Gasabo,Kimihurura,Kimihurura,Residential,Active,2023-03-09,-1.854399,30.069635
CUST-002554,Kicukiro,Niboye,Gatare,Residential,Active,2021-06-07,-1.954827,30.158346
CUST-002555,Kicukiro,Masaka,Cyimo,Residential,Active,2024-03-10,-1.97447,30.067774
CUST-002556,Gasabo,Nduba,Sha,Residential,Active,2024-08-14,-1.942296,30.170661
CUST-002557,Nyarugenge,Muhima,Tetero,Residential,Suspended,2024-01-07,-1.975338,30.097348
CUST-002558,Nyarugenge,Kimisagara,Kimisagara,Residential,Active,2021-06-01,-1.937198,30.082379
CUST-002559,Nyarugenge,Muhima,Rugenge,Residential,Active,2022-10-20,-1.968616,30.05602
CUST-002560,Gasabo,Nduba,Shango,Residential,Active,2023-09-28,-1.89325,30.131655
CUST-002561,Gasabo,Rusororo,Mbandazi,Residential,Active,2021-01-18,-1.846692,30.115899
CUST-002562,Kicukiro,Kicukiro,Kagina,Residential,Active,2023-11-22,-1.967853,30.104644
CUST-002563,Gasabo,Rusororo,Ruhanga,Residential,Active,2021-03-25,-1.896483,30.154601
CUST-002564,Gasabo,Rusororo,Bisenga,Residential,Active,2020-04-09,-1.856583,30.086642
CUST-002565,Kicukiro,Masaka,Gako,Residential,Active,2022-07-27,-1.949101,30.127138
CUST-002566,Kicukiro,Gahanga,Karembure,Non-Residential,Active,2021-04-15,-1.986445,30.128501
CUST-002567,Gasabo,Jabana,Bweramvura,Residential,Active,2022-11-29,-1.890976,30.130549
CUST-002568,Gasabo,Rutunga,Kibenga,Residential,Active,2021-09-10,-1.877394,30.160404
CUST-002569,Gasabo,Remera,Nyarutarama,Residential,Active,2024-04-18,-1.88756,30.167385
CUST-002570,Gasabo,Gisozi,Musezero,Residential,Active,2020-07-24,-1.900443,30.170067
CUST-002571,Kicukiro,Kigarama,Kigarama,Residential,Active,2023-09-11,-1.958258,30.113264
CUST-002572,Gasabo,Gatsata,Karuruma,Residential,Active,2023-08-17,-1.833568,30.194518
CUST-002573,Gasabo,Rutunga,Kabaliza,Residential,Active,2023-01-18,-1.917525,30.111643
CUST-002574,Gasabo,Nduba,Sha,Residential,Active,2022-07-07,-1.939922,30.140799
CUST-002575,Nyarugenge,Mageragere,Ntungamo,Residential,Active,2024-12-25,-1.966887,30.057481
CUST-002576,Nyarugenge,Kimisagara,Katabaro,Residential,Active,2020-04-23,-1.965419,30.054154
CUST-002577,Gasabo,Ndera,Kibenga,Residential,Active,2023-01-19,-1.861093,30.1232
CUST-002578,Nyarugenge,Mageragere,Nyarufunzo,Residential,Active,2020-10-23,-1.997391,30.049347
CUST-002579,Kicukiro,Masaka,Gako,Residential,Active,2020-01-13,-1.99414,30.105222
CUST-002580,Kicukiro,Masaka,Ayabaraya,Residential,Active,2020-09-30,-1.948907,30.150075
CUST-002581,Gasabo,Gikomero,Munini,Residential,Active,2024-04-12,-1.893954,30.13583
CUST-002582,Kicukiro,Gikondo,Kanserege,Residential,Active,2020-05-31,-2.019609,30.076331
CUST-002583,Gasabo,Nduba,Butare,Residential,Active,2023-01-13,-1.839977,30.142724
CUST-002584,Nyarugenge,Kigali,Ruriba,Residential,Active,2020-08-14,-1.943727,30.120892
CUST-002585,Gasabo,Gatsata,Nyamugari,Residential,Active,2024-05-12,-1.860931,30.147838
CUST-002586,Nyarugenge,Nyakabanda,Munanira I,Industries,Suspended,2025-06-06,-1.956906,30.071235
CUST-002587,Gasabo,Gikomero,Kibara,Residential,Active,2021-12-21,-1.880244,30.127408
CUST-002588,Nyarugenge,Kimisagara,Kamuhoza,Residential,Active,2023-12-16,-1.996769,30.055712
CUST-002589,Gasabo,Bumbogo,Ngara,Residential,Active,2024-11-03,-1.862079,30.116796
CUST-002590,Nyarugenge,Muhima,Tetero,Residential,Active,2021-06-20,-2.003002,30.085586
CUST-002591,Gasabo,Nduba,Muremure,Public Taps,Active,2023-07-11,-1.849221,30.163082
CUST-002592,Nyarugenge,Nyarugenge,Biryogo,Residential,Active,2023-01-13,-1.956269,30.042413
CUST-002593,Nyarugenge,Nyakabanda,Munanira II,Residential,Active,2023-07-12,-1.936057,30.085423
CUST-002594,Nyarugenge,Nyakabanda,Munanira II,Non-Residential,Active,2020-02-03,-1.999756,30.079316
CUST-002595,Gasabo,Ndera,Mukuyu,Public Taps,Active,2024-01-08,-1.910678,30.163307
CUST-002596,Kicukiro,Kigarama,Karugira,Public Taps,Active,2023-12-08,-1.964077,30.124069
CUST-002597,Nyarugenge,Mageragere,Kankuba,Public Taps,Active,2023-10-27,-1.951397,30.089604
CUST-002598,Nyarugenge,Kanyinya,Taba,Residential,Active,2025-10-11,-1.98885,30.071774
CUST-002599,Gasabo,Jabana,Bweramvura,Residential,Suspended,2025-08-23,-1.896674,30.158924
CUST-002600,Nyarugenge,Rwezamenyo,Kabuguru II,Residential,Disconnected,2022-06-17,-1.988615,30.060508
CUST-002601,Kicukiro,Niboye,Gatare,Residential,Active,2022-12-07,-1.95761,30.102022
CUST-002602,Gasabo,Nduba,Shango,Residential,Active,2022-09-04,-1.826348,30.121597
CUST-002603,Kicukiro,Kanombe,Karama,Residential,Transferred,2023-11-07,-1.948222,30.113187
CUST-002604,Gasabo,Bumbogo,Ngara,Residential,Active,2025-06-29,-1.86949,30.111941
CUST-002605,Gasabo,Nduba,Butare,Residential,Active,2023-03-12,-1.902211,30.156492
CUST-002606,Nyarugenge,Nyakabanda,Nyakabanda I,Residential,Active,2022-09-28,-1.983204,30.108062
CUST-002607,Kicukiro,Kanombe,Karama,Residential,Disconnected,2022-12-16,-1.994497,30.105474
CUST-002608,Gasabo,Bumbogo,Nkuzuzu,Residential,Active,2023-02-27,-1.933246,30.129711
CUST-002609,Nyarugenge,Gitega,Gacyamo,Residential,Active,2020-04-07,-1.946655,30.096897
CUST-002610,Gasabo,Nduba,Gasanze,Residential,Active,2024-05-09,-1.886289,30.10983
CUST-002611,Kicukiro,Gikondo,Kinunga,Residential,Active,2025-01-23,-2.003398,30.076385
CUST-002612,Gasabo,Rusororo,Bisenga,Residential,Active,2024-10-04,-1.897679,30.123345
CUST-002613,Nyarugenge,Nyakabanda,Nyakabanda I,Residential,Active,2024-09-28,-1.943697,30.035282
CUST-002614,Gasabo,Remera,Rukiri II,Residential,Active,2023-09-08,-1.900149,30.133138
CUST-002615,Nyarugenge,Mageragere,Runzenze,Residential,Active,2022-03-12,-1.976302,30.041817
CUST-002616,Kicukiro,Gahanga,Murinja,Residential,Active,2020-11-09,-1.967391,30.065371
CUST-002617,Gasabo,Bumbogo,Nyabikenke,Non-Residential,Active,2023-08-21,-1.857617,30.064917
CUST-002618,Gasabo,Bumbogo,Kinyaga,Residential,Active,2022-05-26,-1.936774,30.172495
CUST-002619,Nyarugenge,Muhima,Tetero,Residential,Active,2023-03-28,-1.982863,30.08667
CUST-002620,Gasabo,Kinyinya,Gasharu,Residential,Active,2024-02-16,-1.866872,30.129107
CUST-002621,Nyarugenge,Nyarugenge,Biryogo,Residential,Active,2025-02-06,-1.979572,30.065647
CUST-002622,Gasabo,Rusororo,Kinyana,Residential,Active,2020-04-01,-1.911728,30.17118
CUST-002623,Kicukiro,Niboye,Niboye,Residential,Active,2021-03-14,-1.980526,30.110884
CUST-002624,Kicukiro,Masaka,Ayabaraya,Residential,Active,2023-04-27,-2.015341,30.118123
CUST-002625,Nyarugenge,Kigali,Rwesero,Residential,Active,2020-02-08,-1.986315,30.055832
CUST-002626,Nyarugenge,Kigali,Nyabugogo,Industries,Active,2020-02-18,-1.959974,30.072378
CUST-002627,Gasabo,Jabana,Kabuye,Residential,Disconnected,2025-12-29,-1.87056,30.122756
CUST-002628,Gasabo,Jali,Nyamitanga,Residential,Active,2025-06-10,-1.880343,30.099644
CUST-002629,Gasabo,Bumbogo,Musave,Residential,Active,2024-05-15,-1.949317,30.142451
CUST-002630,Gasabo,Ndera,Masoro,Residential,Active,2020-10-30,-1.855912,30.107798
CUST-002631,Gasabo,Remera,Rukiri II,Residential,Active,2023-01-16,-1.927838,30.134043
CUST-002632,Gasabo,Kacyiru,Kibaza,Residential,Active,2025-09-09,-1.921358,30.12254
CUST-002633,Gasabo,Ndera,Cyaruzinge,Residential,Active,2024-01-23,-1.898198,30.135102
CUST-002634,Nyarugenge,Nyakabanda,Nyakabanda I,Non-Residential,Active,2025-03-07,-1.946895,30.035812
CUST-002635,Kicukiro,Kagarama,Rukatsa,Residential,Active,2024-11-29,-2.024904,30.139895
CUST-002636,Kicukiro,Kicukiro,Gasharu,Residential,Active,2020-07-27,-2.045427,30.15285
CUST-002637,Nyarugenge,Muhima,Tetero,Residential,Active,2023-10-04,-1.995055,30.092183
CUST-002638,Kicukiro,Nyarugunga,Nonko,Residential,Active,2022-11-29,-1.899385,30.109816
CUST-002639,Gasabo,Jabana,Akamatamu,Residential,Transferred,2024-05-20,-1.921213,30.096366
CUST-002640,Nyarugenge,Kanyinya,Nyamweru,Residential,Active,2021-06-27,-1.962194,30.043251
CUST-002641,Gasabo,Ndera,Cyaruzinge,Non-Residential,Active,2024-06-10,-1.858937,30.178373
CUST-002642,Gasabo,Bumbogo,Musave,Residential,Active,2025-11-07,-1.913315,30.154945
CUST-002643,Nyarugenge,Kimisagara,Kimisagara,Residential,Active,2020-06-26,-1.917424,30.052534
CUST-002644,Gasabo,Rusororo,Kinyana,Residential,Active,2020-06-22,-1.911253,30.112256
CUST-002645,Nyarugenge,Muhima,Kabasengerezi,Residential,Active,2024-03-25,-1.999876,30.023297
CUST-002646,Nyarugenge,Muhima,Kabeza,Residential,Active,2025-06-01,-1.966994,30.023178
CUST-002647,Gasabo,Jali,Muko,Residential,Active,2020-01-03,-1.842207,30.108907
CUST-002648,Nyarugenge,Nyakabanda,Munanira II,Residential,Active,2021-03-17,-1.925932,30.067076
CUST-002649,Gasabo,Rutunga,Kabaliza,Residential,Disconnected,2021-09-20,-1.864066,30.123095
CUST-002650,Nyarugenge,Rwezamenyo,Rwezamenyo II,Non-Residential,Active,2022-07-02,-1.980944,30.054629
CUST-002651,Kicukiro,Masaka,Mbabe,Residential,Active,2021-01-15,-1.949493,30.152019
CUST-002652,Nyarugenge,Mageragere,Nyarurenzi,Residential,Active,2021-04-24,-1.990883,30.042869
CUST-002653,Gasabo,Rusororo,Ruhanga,Residential,Active,2020-12-09,-1.850393,30.187724
CUST-002654,Nyarugenge,Rwezamenyo,Kabuguru I,Residential,Active,2023-03-05,-1.928017,30.04558
CUST-002655,Gasabo,Kimironko,Nyagatovu,Residential,Disconnected,2020-02-13,-1.904097,30.196173
CUST-002656,Nyarugenge,Mageragere,Kavumu,Residential,Active,2024-09-13,-1.927682,30.005618
CUST-002657,Nyarugenge,Mageragere,Ntungamo,Residential,Active,2024-03-18,-1.957217,30.080787
CUST-002658,Kicukiro,Kanombe,Karama,Residential,Active,2020-04-19,-1.958275,30.093345
CUST-002659,Kicukiro,Kanombe,Karama,Residential,Active,2022-04-27,-2.008815,30.126716
CUST-002660,Gasabo,Nduba,Butare,Residential,Active,2023-10-14,-1.82059,30.127494
CUST-002661,Gasabo,Nduba,Gatunga,Residential,Active,2022-04-22,-1.804901,30.123669
CUST-002662,Gasabo,Nduba,Gasanze,Residential,Active,2024-12-23,-1.93881,30.107469
CUST-002663,Gasabo,Gikomero,Murambi,Residential,Suspended,2020-10-04,-1.902372,30.158025
CUST-002664,Gasabo,Kinyinya,Gacuriro,Public Taps,Active,2025-07-16,-1.900681,30.133179
CUST-002665,Nyarugenge,Muhima,Rugenge,Residential,Active,2020-11-30,-1.981445,30.098843
CUST-002666,Gasabo,Kimironko,Kibagabaga,Residential,Active,2025-02-24,-1.884806,30.089628
CUST-002667,Gasabo,Rutunga,Kabaliza,Residential,Active,2021-10-21,-1.863884,30.131238
CUST-002668,Kicukiro,Kanombe,Busanza,Residential,Active,2023-10-20,-1.938423,30.064204
CUST-002669,Gasabo,Bumbogo,Ngara,Residential,Active,2023-10-31,-1.896957,30.141327
CUST-002670,Gasabo,Rutunga,Kacyatwa,Residential,Active,2021-03-09,-1.905657,30.176277
CUST-002671,Kicukiro,Masaka,Gako,Residential,Active,2021-04-06,-2.007678,30.097037
CUST-002672,Nyarugenge,Muhima,Ubumwe,Residential,Active,2023-05-01,-1.920142,30.043263
CUST-002673,Gasabo,Gatsata,Nyamugari,Public Taps,Suspended,2025-01-06,-1.909899,30.107866
CUST-002674,Kicukiro,Kigarama,Bwerankori,Residential,Disconnected,2024-12-28,-1.977867,30.09337
CUST-002675,Nyarugenge,Mageragere,Ntungamo,Residential,Suspended,2025-12-11,-2.011693,30.064158
CUST-002676,Gasabo,Jali,Nkusi,Residential,Active,2025-07-04,-1.928413,30.12827
CUST-002677,Gasabo,Rusororo,Kinyana,Residential,Active,2025-02-27,-1.857848,30.139837
CUST-002678,Kicukiro,Nyarugunga,Kamashashi,Residential,Active,2024-02-02,-1.964131,30.112412
CUST-002679,Gasabo,Kacyiru,Kibaza,Residential,Active,2024-08-10,-1.889315,30.120795
CUST-002680,Kicukiro,Kicukiro,Kagina,Residential,Active,2021-08-12,-1.984344,30.092719
CUST-002681,Gasabo,Kimironko,Nyagatovu,Residential,Active,2020-02-06,-1.850435,30.158427
CUST-002682,Nyarugenge,Mageragere,Runzenze,Residential,Active,2023-10-01,-1.983511,30.042792
CUST-002683,Nyarugenge,Nyarugenge,Kiyovu,Public Taps,Active,2025-11-28,-1.970068,30.062709
CUST-002684,Gasabo,Rutunga,Kigabiro,Residential,Suspended,2020-08-29,-1.876824,30.159285
CUST-002685,Gasabo,Rutunga,Kigabiro,Residential,Active,2020-06-22,-1.872986,30.135227
CUST-002686,Nyarugenge,Nyakabanda,Nyakabanda I,Residential,Active,2021-11-18,-2.018799,30.042583
CUST-002687,Nyarugenge,Kimisagara,Kamuhoza,Residential,Active,2022-11-27,-1.947382,30.001923
CUST-002688,Nyarugenge,Mageragere,Kankuba,Residential,Active,2025-04-22,-1.956045,30.07796
CUST-002689,Nyarugenge,Muhima,Tetero,Residential,Active,2024-06-19,-2.025431,30.023653
CUST-002690,Gasabo,Jali,Muko,Residential,Active,2022-05-18,-1.842978,30.162294
CUST-002691,Gasabo,Jali,Nkusi,Residential,Active,2021-10-19,-1.875707,30.155716
CUST-002692,Gasabo,Nduba,Gasura,Residential,Active,2023-06-24,-1.868367,30.143277
CUST-002693,Nyarugenge,Kigali,Rwesero,Residential,Active,2021-11-13,-1.967683,30.015339
CUST-002694,Gasabo,Kinyinya,Kagugu,Non-Residential,Active,2020-12-25,-1.873975,30.147444
CUST-002695,Gasabo,Jabana,Ngiryi,Residential,Active,2020-07-22,-1.867982,30.150711
CUST-002696,Gasabo,Rutunga,Kigabiro,Residential,Active,2024-10-12,-1.910769,30.109053
CUST-002697,Gasabo,Rutunga,Indatemwa,Residential,Active,2020-10-07,-1.908178,30.115208
CUST-002698,Nyarugenge,Mageragere,Nyarurenzi,Residential,Active,2022-06-27,-1.924787,30.02138
CUST-002699,Nyarugenge,Rwezamenyo,Kabuguru I,Residential,Suspended,2023-03-18,-1.971926,30.049892
CUST-002700,Gasabo,Bumbogo,Nyabikenke,Residential,Active,2022-05-08,-1.852826,30.147136
CUST-002701,Kicukiro,Gatenga,Karambo,Residential,Suspended,2020-07-18,-2.01643,30.065735
CUST-002702,Gasabo,Rusororo,Ruhanga,Residential,Active,2022-10-15,-1.906447,30.14313
CUST-002703,Gasabo,Jali,Nyakabungo,Residential,Active,2023-07-07,-1.885434,30.128964
CUST-002704,Nyarugenge,Muhima,Kabasengerezi,Residential,Active,2021-06-10,-2.027592,30.057831
CUST-002705,Gasabo,Bumbogo,Nyabikenke,Residential,Suspended,2020-02-11,-1.854044,30.114688
CUST-002706,Kicukiro,Kicukiro,Ngoma,Residential,Suspended,2022-10-23,-1.985997,30.040884
CUST-002707,Kicukiro,Kicukiro,Ngoma,Residential,Active,2020-09-15,-1.931298,30.120599
CUST-002708,Nyarugenge,Nyamirambo,Gasharu,Residential,Active,2024-03-03,-1.93189,30.054851
CUST-002709,Nyarugenge,Kimisagara,Kimisagara,Industries,Active,2024-08-18,-2.024547,30.079651
CUST-002710,Gasabo,Rusororo,Ruhanga,Non-Residential,Active,2025-05-09,-1.916289,30.106761
CUST-002711,Gasabo,Jabana,Kidashya,Non-Residential,Active,2022-07-03,-1.912543,30.113658
CUST-002712,Kicukiro,Niboye,Gatare,Residential,Active,2021-04-09,-2.03367,30.05726
CUST-002713,Kicukiro,Gahanga,Nunga,Residential,Active,2025-12-17,-2.015508,30.069164
CUST-002714,Gasabo,Bumbogo,Ngara,Residential,Active,2023-12-25,-1.904685,30.138705
CUST-002715,Gasabo,Ndera,Kibenga,Public Taps,Active,2023-09-19,-1.911732,30.141881
CUST-002716,Gasabo,Gikomero,Gasagara,Residential,Active,2022-03-21,-1.853302,30.174765
CUST-002717,Gasabo,Kimironko,Bibare,Residential,Active,2025-05-08,-1.843285,30.159634
CUST-002718,Gasabo,Kinyinya,Gacuriro,Residential,Active,2022-11-09,-1.898547,30.069247
CUST-002719,Nyarugenge,Nyakabanda,Nyakabanda I,Residential,Transferred,2025-03-08,-1.934173,30.073393
CUST-002720,Gasabo,Rutunga,Kigabiro,Residential,Active,2024-12-14,-1.853079,30.126081
CUST-002721,Gasabo,Rutunga,Indatemwa,Residential,Active,2024-12-24,-1.86464,30.201467
CUST-002722,Gasabo,Kimihurura,Kamukina,Residential,Active,2022-03-17,-1.844941,30.122233
CUST-002723,Nyarugenge,Nyarugenge,Rwampara,Residential,Active,2024-10-24,-1.998725,30.021345
CUST-002724,Gasabo,Gikomero,Murambi,Residential,Active,2025-01-16,-1.85397,30.145272
CUST-002725,Nyarugenge,Rwezamenyo,Rwezamenyo II,Residential,Transferred,2023-10-11,-1.939448,30.076733
CUST-002726,Nyarugenge,Mageragere,Nyarurenzi,Residential,Active,2021-01-30,-1.949687,30.026896
CUST-002727,Nyarugenge,Kigali,Nyabugogo,Residential,Suspended,2021-06-26,-1.958916,30.006073
CUST-002728,Gasabo,Nduba,Muremure,Residential,Disconnected,2020-08-14,-1.883304,30.127803
CUST-002729,Gasabo,Rutunga,Kibenga,Residential,Disconnected,2021-12-08,-1.889368,30.0699
CUST-002730,Gasabo,Nduba,Gasura,Residential,Active,2020-06-05,-1.902791,30.199925
CUST-002731,Kicukiro,Gatenga,Karambo,Non-Residential,Active,2020-12-26,-2.032432,30.091688
CUST-002732,Kicukiro,Kagarama,Muyange,Residential,Active,2023-09-18,-1.987657,30.096213
CUST-002733,Gasabo,Rusororo,Bisenga,Residential,Active,2025-03-28,-1.843972,30.154152
CUST-002734,Kicukiro,Kagarama,Kanserege,Residential,Active,2020-08-01,-1.952835,30.09869
